SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE,SCENARIO
9,DC:A6:32:55:FC:D8,2020-07-10 14:36:32.052366,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-51,0.25,rec_thin_list
10,DC:A6:32:55:FC:D8,2020-07-10 14:36:33.007277,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-51,0.25,rec_thin_list
11,DC:A6:32:55:FC:D8,2020-07-10 14:36:34.069779,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-50,0.25,rec_thin_list
12,DC:A6:32:55:FC:D8,2020-07-10 14:36:35.014839,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-51,0.25,rec_thin_list
13,DC:A6:32:55:FC:D8,2020-07-10 14:36:37.019902,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-51,0.25,rec_thin_list
14,DC:A6:32:55:FC:D8,2020-07-10 14:36:39.024831,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-51,0.25,rec_thin_list
15,DC:A6:32:55:FC:D8,2020-07-10 14:36:40.568674,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-51,0.25,rec_thin_list
16,DC:A6:32:55:FC:D8,2020-07-10 14:36:41.132363,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-49,0.25,rec_thin_list
17,DC:A6:32:55:FC:D8,2020-07-10 14:36:42.857435,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-50,0.25,rec_thin_list
18,DC:A6:32:55:FC:D8,2020-07-10 14:36:43.024788,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-51,0.25,rec_thin_list
19,DC:A6:32:55:FC:D8,2020-07-10 14:36:44.148614,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-45,0.25,rec_thin_list
20,DC:A6:32:55:FC:D8,2020-07-10 14:36:45.772487,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-51,0.25,rec_thin_list
21,DC:A6:32:55:FC:D8,2020-07-10 14:36:46.039815,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-52,0.25,rec_thin_list
22,DC:A6:32:55:FC:D8,2020-07-10 14:36:47.283773,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-50,0.25,rec_thin_list
