SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE,SCENARIO
12,DC:A6:32:55:FC:D8,2020-07-12 17:32:29.008007,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-68,2.0,both_thin_list
13,DC:A6:32:55:FC:D8,2020-07-12 17:32:31.012469,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-73,2.0,both_thin_list
14,DC:A6:32:55:FC:D8,2020-07-12 17:32:32.004837,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-67,2.0,both_thin_list
15,DC:A6:32:55:FC:D8,2020-07-12 17:32:34.009984,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-66,2.0,both_thin_list
16,DC:A6:32:55:FC:D8,2020-07-12 17:32:36.015087,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-72,2.0,both_thin_list
17,DC:A6:32:55:FC:D8,2020-07-12 17:32:38.020033,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-66,2.0,both_thin_list
18,DC:A6:32:55:FC:D8,2020-07-12 17:32:40.025034,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-72,2.0,both_thin_list
19,DC:A6:32:55:FC:D8,2020-07-12 17:32:41.161394,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-69,2.0,both_thin_list
20,DC:A6:32:55:FC:D8,2020-07-12 17:32:43.166386,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-66,2.0,both_thin_list
21,DC:A6:32:55:FC:D8,2020-07-12 17:32:44.221307,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-67,2.0,both_thin_list
22,DC:A6:32:55:FC:D8,2020-07-12 17:32:45.257693,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-71,2.0,both_thin_list
23,DC:A6:32:55:FC:D8,2020-07-12 17:32:46.091408,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-66,2.0,both_thin_list
24,DC:A6:32:55:FC:D8,2020-07-12 17:32:47.140156,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-68,2.0,both_thin_list
25,DC:A6:32:55:FC:D8,2020-07-12 17:32:49.145326,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-66,2.0,both_thin_list
26,DC:A6:32:55:FC:D8,2020-07-12 17:32:50.010241,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-67,2.0,both_thin_list
27,DC:A6:32:55:FC:D8,2020-07-12 17:32:51.210316,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-67,2.0,both_thin_list
28,DC:A6:32:55:FC:D8,2020-07-12 17:32:53.214761,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-71,2.0,both_thin_list
29,DC:A6:32:55:FC:D8,2020-07-12 17:32:54.204058,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-71,2.0,both_thin_list
30,DC:A6:32:55:FC:D8,2020-07-12 17:32:56.209201,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-71,2.0,both_thin_list
31,DC:A6:32:55:FC:D8,2020-07-12 17:32:58.214175,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-70,2.0,both_thin_list
32,DC:A6:32:55:FC:D8,2020-07-12 17:32:59.434828,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-69,2.0,both_thin_list
33,DC:A6:32:55:FC:D8,2020-07-12 17:33:00.814264,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-74,2.0,both_thin_list
34,DC:A6:32:55:FC:D8,2020-07-12 17:33:01.115479,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-67,2.0,both_thin_list
35,DC:A6:32:55:FC:D8,2020-07-12 17:33:03.120583,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-72,2.0,both_thin_list
36,DC:A6:32:55:FC:D8,2020-07-12 17:33:05.125681,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-69,2.0,both_thin_list
37,DC:A6:32:55:FC:D8,2020-07-12 17:33:06.083065,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-65,2.0,both_thin_list
38,DC:A6:32:55:FC:D8,2020-07-12 17:33:08.088149,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-68,2.0,both_thin_list
39,DC:A6:32:55:FC:D8,2020-07-12 17:33:09.311917,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-72,2.0,both_thin_list
40,DC:A6:32:55:FC:D8,2020-07-12 17:33:10.044997,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-69,2.0,both_thin_list
41,DC:A6:32:55:FC:D8,2020-07-12 17:33:12.049487,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-70,2.0,both_thin_list
0,DC:A6:32:55:FC:D8,2020-07-12 17:27:41.003812,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-61,1.0,both_thin_list
1,DC:A6:32:55:FC:D8,2020-07-12 17:27:42.132350,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-60,1.0,both_thin_list
2,DC:A6:32:55:FC:D8,2020-07-12 17:27:43.202987,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-58,1.0,both_thin_list
3,DC:A6:32:55:FC:D8,2020-07-12 17:27:44.396807,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-57,1.0,both_thin_list
4,DC:A6:32:55:FC:D8,2020-07-12 17:27:45.141883,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-56,1.0,both_thin_list
5,DC:A6:32:55:FC:D8,2020-07-12 17:27:46.085673,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-57,1.0,both_thin_list
6,DC:A6:32:55:FC:D8,2020-07-12 17:27:47.339364,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-63,1.0,both_thin_list
7,DC:A6:32:55:FC:D8,2020-07-12 17:27:49.343804,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-62,1.0,both_thin_list
8,DC:A6:32:55:FC:D8,2020-07-12 17:27:50.140782,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-57,1.0,both_thin_list
9,DC:A6:32:55:FC:D8,2020-07-12 17:27:52.145844,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-62,1.0,both_thin_list
